paper_id,day,title,authors_short,keyword_hits,paper_page,pdf
2730,2026-06-07,Personalized Federated Training of Diffusion Models with Privacy Guarantees,"Kumar Kshitij Patel, Bingqing Jiang, A F M Mahfuzul Kabir et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Patel_Personalized_Federated_Training_of_Diffusion_Models_with_Privacy_Guarantees_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Patel_Personalized_Federated_Training_of_Diffusion_Models_with_Privacy_Guarantees_CVPR_2026_paper.pdf
2735,2026-06-07,Human Geometry Distribution for 3D Animation Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Tang_Human_Geometry_Distribution_for_3D_Animation_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Tang_Human_Geometry_Distribution_for_3D_Animation_Generation_CVPR_2026_paper.pdf
2738,2026-06-07,What Is It Like to Be a Noise? An Entropy-based Gaussian Noise Regularization for Diffusion Models,"Pascal Chang, Kai Lascheit, Jingwei Tang et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Chang_What_Is_It_Like_to_Be_a_Noise_An_Entropy-based_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Chang_What_Is_It_Like_to_Be_a_Noise_An_Entropy-based_CVPR_2026_paper.pdf
2739,2026-06-07,PhysVid: Physics Aware Local Conditioning for Generative Video Models,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Pathak_PhysVid_Physics_Aware_Local_Conditioning_for_Generative_Video_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Pathak_PhysVid_Physics_Aware_Local_Conditioning_for_Generative_Video_Models_CVPR_2026_paper.pdf
2742,2026-06-07,DDT: Decoupled Diffusion Transformer,"Shuai Wang, Zhi Tian, Weilin Huang et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_DDT_Decoupled_Diffusion_Transformer_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_DDT_Decoupled_Diffusion_Transformer_CVPR_2026_paper.pdf
2746,2026-06-07,Hint2Gen: Bridging Understanding and Generation via Code-structured Hints,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Tu_Hint2Gen_Bridging_Understanding_and_Generation_via_Code-structured_Hints_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Tu_Hint2Gen_Bridging_Understanding_and_Generation_via_Code-structured_Hints_CVPR_2026_paper.pdf
2752,2026-06-07,Structure-to-Intensity Diffusion for Adverse-Weather LiDAR Generation,"Peiyang Ni, Longyu Yang, Lu Zhang et al.",diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Ni_Structure-to-Intensity_Diffusion_for_Adverse-Weather_LiDAR_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ni_Structure-to-Intensity_Diffusion_for_Adverse-Weather_LiDAR_Generation_CVPR_2026_paper.pdf
2759,2026-06-07,LacTokGen: Latent Consistency Tokenizer for 1024-pixel Image Generation by 256 Tokens,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Xie_LacTokGen_Latent_Consistency_Tokenizer_for_1024-pixel_Image_Generation_by_256_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Xie_LacTokGen_Latent_Consistency_Tokenizer_for_1024-pixel_Image_Generation_by_256_CVPR_2026_paper.pdf
2764,2026-06-07,MacTok: Robust Continuous Tokenization for Image Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Zeng_MacTok_Robust_Continuous_Tokenization_for_Image_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zeng_MacTok_Robust_Continuous_Tokenization_for_Image_Generation_CVPR_2026_paper.pdf
2776,2026-06-07,Unified Camera Positional Encoding for Controlled Video Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Unified_Camera_Positional_Encoding_for_Controlled_Video_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Unified_Camera_Positional_Encoding_for_Controlled_Video_Generation_CVPR_2026_paper.pdf
2785,2026-06-07,DeltaQuant: 4-bit Video Diffusion Models with Spatiotemporal Delta Smoothing,"Xingyang Li, Samuel Tesfai, Zhekai Zhang et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Li_DeltaQuant_4-bit_Video_Diffusion_Models_with_Spatiotemporal_Delta_Smoothing_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_DeltaQuant_4-bit_Video_Diffusion_Models_with_Spatiotemporal_Delta_Smoothing_CVPR_2026_paper.pdf
2787,2026-06-07,Otil: Accelerating Diffusion Model Inference via Communication-Efficient Multi-GPU Parallelism,"Xin Li, Shujun Tian, Tao Lu et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Otil_Accelerating_Diffusion_Model_Inference_via_Communication-Efficient_Multi-GPU_Parallelism_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Otil_Accelerating_Diffusion_Model_Inference_via_Communication-Efficient_Multi-GPU_Parallelism_CVPR_2026_paper.pdf
2789,2026-06-07,VDE: Training-Free Accelerating Rectified Flow Model via Velocity Decomposition and Estimation,"Junwen Tan, Jinglin Liang, Hongyuan Chen et al.",flow,https://openaccess.thecvf.com/content/CVPR2026/html/Tan_VDE_Training-Free_Accelerating_Rectified_Flow_Model_via_Velocity_Decomposition_and_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Tan_VDE_Training-Free_Accelerating_Rectified_Flow_Model_via_Velocity_Decomposition_and_CVPR_2026_paper.pdf
2792,2026-06-07,HiCoGen: Hierarchical Compositional Text-to-Image Generation in Diffusion Models via Reinforcement Learning,"Hongji Yang, Yucheng Zhou, Wencheng Han et al.",diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Yang_HiCoGen_Hierarchical_Compositional_Text-to-Image_Generation_in_Diffusion_Models_via_Reinforcement_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_HiCoGen_Hierarchical_Compositional_Text-to-Image_Generation_in_Diffusion_Models_via_Reinforcement_CVPR_2026_paper.pdf
2795,2026-06-07,PLACID: Identity-Preserving Multi-Object Compositing via Video Diffusion with Synthetic Trajectories,"Gemma Canet Tarrés, Manel Baradad, Francesc Moreno-Noguer et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Tarres_PLACID_Identity-Preserving_Multi-Object_Compositing_via_Video_Diffusion_with_Synthetic_Trajectories_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Tarres_PLACID_Identity-Preserving_Multi-Object_Compositing_via_Video_Diffusion_with_Synthetic_Trajectories_CVPR_2026_paper.pdf
2801,2026-06-07,Paper2Figure: A Multi-Agent Collaborative System for Figure Generation Towards Academic Research Paper,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Han_Paper2Figure_A_Multi-Agent_Collaborative_System_for_Figure_Generation_Towards_Academic_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_Paper2Figure_A_Multi-Agent_Collaborative_System_for_Figure_Generation_Towards_Academic_CVPR_2026_paper.pdf
2810,2026-06-07,Generative Modeling of Weights: Generalization or Memorization?,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Zeng_Generative_Modeling_of_Weights_Generalization_or_Memorization_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zeng_Generative_Modeling_of_Weights_Generalization_or_Memorization_CVPR_2026_paper.pdf
2817,2026-06-07,ReHyAt: Recurrent Hybrid Attention for Video Diffusion Transformers,"Mohsen Ghafoorian, Amirhossein Habibian",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Ghafoorian_ReHyAt_Recurrent_Hybrid_Attention_for_Video_Diffusion_Transformers_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ghafoorian_ReHyAt_Recurrent_Hybrid_Attention_for_Video_Diffusion_Transformers_CVPR_2026_paper.pdf
2818,2026-06-07,MultiCrafter: High-Fidelity Multi-Subject Generation via Disentangled Attention and Identity-Aware Preference Alignment,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wu_MultiCrafter_High-Fidelity_Multi-Subject_Generation_via_Disentangled_Attention_and_Identity-Aware_Preference_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_MultiCrafter_High-Fidelity_Multi-Subject_Generation_via_Disentangled_Attention_and_Identity-Aware_Preference_CVPR_2026_paper.pdf
2822,2026-06-07,MSRL: Scaling Generative Multimodal Reward Modeling via Multi-Stage Reinforcement Learning,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_MSRL_Scaling_Generative_Multimodal_Reward_Modeling_via_Multi-Stage_Reinforcement_Learning_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_MSRL_Scaling_Generative_Multimodal_Reward_Modeling_via_Multi-Stage_Reinforcement_Learning_CVPR_2026_paper.pdf
2823,2026-06-07,"PixelRush: Ultra-Fast, Training-Free High-Resolution Image Generation via One-step Diffusion","Hong-Phuc Lai, Phong Nguyen, Anh Tran",diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Lai_PixelRush_Ultra-Fast_Training-Free_High-Resolution_Image_Generation_via_One-step_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Lai_PixelRush_Ultra-Fast_Training-Free_High-Resolution_Image_Generation_via_One-step_Diffusion_CVPR_2026_paper.pdf
2824,2026-06-07,Camera Control for Text-to-Image Generation via Learning Viewpoint Tokens,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Lu_Camera_Control_for_Text-to-Image_Generation_via_Learning_Viewpoint_Tokens_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Lu_Camera_Control_for_Text-to-Image_Generation_via_Learning_Viewpoint_Tokens_CVPR_2026_paper.pdf
2825,2026-06-07,It's Never Too Late: Noise Optimization for Collapse Recovery in Trained Diffusion Models,"Anne Harrington, A. Sophia Koepke, Shyamgopal Karthik et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Harrington_Its_Never_Too_Late_Noise_Optimization_for_Collapse_Recovery_in_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Harrington_Its_Never_Too_Late_Noise_Optimization_for_Collapse_Recovery_in_CVPR_2026_paper.pdf
2828,2026-06-07,"Denoising, Fast and Slow: Difficulty-Aware Adaptive Sampling for Image Generation",,denoise; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Schusterbauer_Denoising_Fast_and_Slow_Difficulty-Aware_Adaptive_Sampling_for_Image_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Schusterbauer_Denoising_Fast_and_Slow_Difficulty-Aware_Adaptive_Sampling_for_Image_Generation_CVPR_2026_paper.pdf
2829,2026-06-07,Towards Human-Like Robot Handwriting via Contour-Aware Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Qin_Towards_Human-Like_Robot_Handwriting_via_Contour-Aware_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Qin_Towards_Human-Like_Robot_Handwriting_via_Contour-Aware_Generation_CVPR_2026_paper.pdf
2836,2026-06-07,Mitigating The Distribution Shift of Diffusion-based Dataset Distillation,"Yue Xu, Chenyu Hu, Pengyu An et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_Mitigating_The_Distribution_Shift_of_Diffusion-based_Dataset_Distillation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_Mitigating_The_Distribution_Shift_of_Diffusion-based_Dataset_Distillation_CVPR_2026_paper.pdf
2837,2026-06-07,Generative Video Compression with One-Dimensional Latent Representation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Zheng_Generative_Video_Compression_with_One-Dimensional_Latent_Representation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zheng_Generative_Video_Compression_with_One-Dimensional_Latent_Representation_CVPR_2026_paper.pdf
2838,2026-06-07,ExPose: Reinforcing Video Generation Models for Extreme Pose Estimation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Yoon_ExPose_Reinforcing_Video_Generation_Models_for_Extreme_Pose_Estimation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yoon_ExPose_Reinforcing_Video_Generation_Models_for_Extreme_Pose_Estimation_CVPR_2026_paper.pdf
2843,2026-06-07,Gloria: Consistent Character Video Generation via Content Anchors,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Yang_Gloria_Consistent_Character_Video_Generation_via_Content_Anchors_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Gloria_Consistent_Character_Video_Generation_via_Content_Anchors_CVPR_2026_paper.pdf
2846,2026-06-07,UniGen-1.5: Enhancing Image Generation and Editing through Reward Unification in RL,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Tian_UniGen-1.5_Enhancing_Image_Generation_and_Editing_through_Reward_Unification_in_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Tian_UniGen-1.5_Enhancing_Image_Generation_and_Editing_through_Reward_Unification_in_CVPR_2026_paper.pdf
2849,2026-06-07,InnoAds-Composer: Efficient Condition Composition for E-Commerce Poster Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Qin_InnoAds-Composer_Efficient_Condition_Composition_for_E-Commerce_Poster_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Qin_InnoAds-Composer_Efficient_Condition_Composition_for_E-Commerce_Poster_Generation_CVPR_2026_paper.pdf
2852,2026-06-07,Semantics Lead the Way: Harmonizing Semantic and Texture Modeling with Asynchronous Latent Diffusion,"Yueming Pan, Ruoyu Feng, Qi Dai et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Pan_Semantics_Lead_the_Way_Harmonizing_Semantic_and_Texture_Modeling_with_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Pan_Semantics_Lead_the_Way_Harmonizing_Semantic_and_Texture_Modeling_with_CVPR_2026_paper.pdf
2859,2026-06-07,Prompt-Free Unknown Label Generation for Open World Detection in Remote Sensing,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Azeem_Prompt-Free_Unknown_Label_Generation_for_Open_World_Detection_in_Remote_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Azeem_Prompt-Free_Unknown_Label_Generation_for_Open_World_Detection_in_Remote_CVPR_2026_paper.pdf
2861,2026-06-07,Diffusion Probe: Generated Image Result Prediction Using CNN Probes,"Bukun Huang, Benlei Cui, Zhizeng Ye et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Huang_Diffusion_Probe_Generated_Image_Result_Prediction_Using_CNN_Probes_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_Diffusion_Probe_Generated_Image_Result_Prediction_Using_CNN_Probes_CVPR_2026_paper.pdf
2862,2026-06-07,Cross-modal Representation Learning for Diffusion-generated Image Detection,"Tao Gong, Dayong Wang, Qi Chu et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Gong_Cross-modal_Representation_Learning_for_Diffusion-generated_Image_Detection_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Gong_Cross-modal_Representation_Learning_for_Diffusion-generated_Image_Detection_CVPR_2026_paper.pdf
2874,2026-06-07,NeuROK: Generative 4D Neural Object Kinematics,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Geng_NeuROK_Generative_4D_Neural_Object_Kinematics_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Geng_NeuROK_Generative_4D_Neural_Object_Kinematics_CVPR_2026_paper.pdf
2877,2026-06-07,OneCAT: Decoder-Only Auto-Regressive Model for Unified Understanding and Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Li_OneCAT_Decoder-Only_Auto-Regressive_Model_for_Unified_Understanding_and_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_OneCAT_Decoder-Only_Auto-Regressive_Model_for_Unified_Understanding_and_Generation_CVPR_2026_paper.pdf
2882,2026-06-07,FoleyDirector: Fine-Grained Temporal Steering for Video-to-Audio Generation via Structured Scripts,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Li_FoleyDirector_Fine-Grained_Temporal_Steering_for_Video-to-Audio_Generation_via_Structured_Scripts_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_FoleyDirector_Fine-Grained_Temporal_Steering_for_Video-to-Audio_Generation_via_Structured_Scripts_CVPR_2026_paper.pdf
2883,2026-06-07,Stability-Driven Motion Generation for Object-Guided Human-Human Co-Manipulation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_Stability-Driven_Motion_Generation_for_Object-Guided_Human-Human_Co-Manipulation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_Stability-Driven_Motion_Generation_for_Object-Guided_Human-Human_Co-Manipulation_CVPR_2026_paper.pdf
2890,2026-06-07,CADC: Content Adaptive Diffusion-Based Generative Image Compression,"Xihua Sheng, Lingyu Zhu, Tianyu Zhang et al.",diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Sheng_CADC_Content_Adaptive_Diffusion-Based_Generative_Image_Compression_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Sheng_CADC_Content_Adaptive_Diffusion-Based_Generative_Image_Compression_CVPR_2026_paper.pdf
2895,2026-06-07,BoostSLT: Boosting Sign Language Translation via a Plug-and-Play Diffusion-Based Semantic Enhancer,"Changzhou Han, Wanlun Ma, Xi Tang et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Han_BoostSLT_Boosting_Sign_Language_Translation_via_a_Plug-and-Play_Diffusion-Based_Semantic_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_BoostSLT_Boosting_Sign_Language_Translation_via_a_Plug-and-Play_Diffusion-Based_Semantic_CVPR_2026_paper.pdf
2901,2026-06-07,MimicTalker: A Multimodal Interactive and Memory-Enhanced Framework for Real-Time Dyadic 3D Head Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_MimicTalker_A_Multimodal_Interactive_and_Memory-Enhanced_Framework_for_Real-Time_Dyadic_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_MimicTalker_A_Multimodal_Interactive_and_Memory-Enhanced_Framework_for_Real-Time_Dyadic_CVPR_2026_paper.pdf
2903,2026-06-07,Aligning Multi-Character Narrative Image Generation with Multi-Aspect Human Preferences,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Gao_Aligning_Multi-Character_Narrative_Image_Generation_with_Multi-Aspect_Human_Preferences_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Gao_Aligning_Multi-Character_Narrative_Image_Generation_with_Multi-Aspect_Human_Preferences_CVPR_2026_paper.pdf
