paper_id,day,title,authors_short,task_cluster,modality,method_family,relevance_tier,keyword_hits,paper_page,pdf
3393,2026-06-07,Taming Generative Diffusion Model for Task-Oriented Infrared Imaging,"Tengyu Ma, Zhilong Dai, Yubo Diao et al.",科学、医学与特殊传感,科学/医学/特殊传感,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Ma_Taming_Generative_Diffusion_Model_for_Task-Oriented_Infrared_Imaging_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_Taming_Generative_Diffusion_Model_for_Task-Oriented_Infrared_Imaging_CVPR_2026_paper.pdf
3394,2026-06-07,Beyond Fixed Formulas: Data-Driven Linear Predictor for Efficient Diffusion Models,"Zhirong Shen, Rui Huang, Jiacheng Liu et al.",效率、训练与压缩,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Shen_Beyond_Fixed_Formulas_Data-Driven_Linear_Predictor_for_Efficient_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Shen_Beyond_Fixed_Formulas_Data-Driven_Linear_Predictor_for_Efficient_Diffusion_Models_CVPR_2026_paper.pdf
3400,2026-06-07,ResCa: Residual Caching for Diffusion Transformers Acceleration,"Haipeng Fang, Yu Li, Fan Tang et al.",效率、训练与压缩,图像,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Fang_ResCa_Residual_Caching_for_Diffusion_Transformers_Acceleration_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Fang_ResCa_Residual_Caching_for_Diffusion_Transformers_Acceleration_CVPR_2026_paper.pdf
3409,2026-06-07,Remote Sensing Image Super-Resolution for Imbalanced Textures: A Texture-Aware Diffusion Framework,"Enzhuo Zhang, Sijie Zhao, Dilxat Muhtar et al.",科学、医学与特殊传感,科学/医学/特殊传感,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Remote_Sensing_Image_Super-Resolution_for_Imbalanced_Textures_A_Texture-Aware_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Remote_Sensing_Image_Super-Resolution_for_Imbalanced_Textures_A_Texture-Aware_Diffusion_CVPR_2026_paper.pdf
3433,2026-06-07,DeCo: Frequency-Decoupled Pixel Diffusion for End-to-End Image Generation,"Zehong Ma, Longhui Wei, Shuai Wang et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Ma_DeCo_Frequency-Decoupled_Pixel_Diffusion_for_End-to-End_Image_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_DeCo_Frequency-Decoupled_Pixel_Diffusion_for_End-to-End_Image_Generation_CVPR_2026_paper.pdf
3440,2026-06-07,Bridging Fidelity-Reality with Controllable One-Step Diffusion for Image Super-Resolution,"Hao Chen, Junyang Chen, Jinshan Pan et al.",效率、训练与压缩,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Chen_Bridging_Fidelity-Reality_with_Controllable_One-Step_Diffusion_for_Image_Super-Resolution_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Bridging_Fidelity-Reality_with_Controllable_One-Step_Diffusion_for_Image_Super-Resolution_CVPR_2026_paper.pdf
3446,2026-06-07,Landscape-Awareness for Geometric View Diffusion Model,"Yan-Ting Chen, Hao-Wei Chen, Tsu-Ching Hsiao et al.",3D、多视图与场景生成,3D/多视图,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Chen_Landscape-Awareness_for_Geometric_View_Diffusion_Model_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Landscape-Awareness_for_Geometric_View_Diffusion_Model_CVPR_2026_paper.pdf
3450,2026-06-07,RenderFlow: Single-Step Neural Rendering via Flow Matching,"Shenghao Zhang, Runtao Liu, Christopher Schroers et al.",基础模型与生成理论,图像,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_RenderFlow_Single-Step_Neural_Rendering_via_Flow_Matching_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_RenderFlow_Single-Step_Neural_Rendering_via_Flow_Matching_CVPR_2026_paper.pdf
3451,2026-06-07,RDF-MIG: A Robust Diffusion Framework for Masked Image Generation to Augment Semantic Segmentation and Change Detection,"Zian Cao, Wei Wei, Qingshan Gao et al.",视频、音频与时序生成,视频,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Cao_RDF-MIG_A_Robust_Diffusion_Framework_for_Masked_Image_Generation_to_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Cao_RDF-MIG_A_Robust_Diffusion_Framework_for_Masked_Image_Generation_to_CVPR_2026_paper.pdf
3472,2026-06-07,Towards Highly-Constrained Human Motion Generation with Retrieval-Guided Diffusion Noise Optimization,"Hanchao Liu, Fang-Lue Zhang, Shining Zhang et al.",对齐、安全与可控生成,人体/运动,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_Towards_Highly-Constrained_Human_Motion_Generation_with_Retrieval-Guided_Diffusion_Noise_Optimization_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Towards_Highly-Constrained_Human_Motion_Generation_with_Retrieval-Guided_Diffusion_Noise_Optimization_CVPR_2026_paper.pdf
3473,2026-06-07,CTCal: Rethinking Text-to-Image Diffusion Models via Cross-Timestep Self-Calibration,"Xiefan Guo, Xinzhu Ma, Haiyu Zhang et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Guo_CTCal_Rethinking_Text-to-Image_Diffusion_Models_via_Cross-Timestep_Self-Calibration_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_CTCal_Rethinking_Text-to-Image_Diffusion_Models_via_Cross-Timestep_Self-Calibration_CVPR_2026_paper.pdf
3478,2026-06-07,Vision Foundation Models Can Be Good Tokenizers for Latent Diffusion Models,"Tianci Bi, Xiaoyi Zhang, Yan Lu et al.",图像恢复、低层视觉与逆问题,图像,Latent Diffusion,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Bi_Vision_Foundation_Models_Can_Be_Good_Tokenizers_for_Latent_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Bi_Vision_Foundation_Models_Can_Be_Good_Tokenizers_for_Latent_Diffusion_CVPR_2026_paper.pdf
3494,2026-06-07,IP-Adapter Is All You Need: Towards Fine-Tuning-Free Diffusion-Based Talking Face Generation,"Hao Wu, Xiangyang Luo, Hao Wang et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wu_IP-Adapter_Is_All_You_Need_Towards_Fine-Tuning-Free_Diffusion-Based_Talking_Face_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_IP-Adapter_Is_All_You_Need_Towards_Fine-Tuning-Free_Diffusion-Based_Talking_Face_CVPR_2026_paper.pdf
3501,2026-06-07,Sparse-LaViDa: Sparse Multimodal Discrete Diffusion Language Models,"Shufan Li, Jiuxiang Gu, Kangning Liu et al.",多模态、VLM 与语言桥接,多模态/VLM,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Sparse-LaViDa_Sparse_Multimodal_Discrete_Diffusion_Language_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Sparse-LaViDa_Sparse_Multimodal_Discrete_Diffusion_Language_Models_CVPR_2026_paper.pdf
3508,2026-06-07,Spatiotemporal Pyramid Flow Matching for Climate Emulation,"Jeremy A. Irvin, Jiaqi Han, Zikui Wang et al.",视频、音频与时序生成,视频,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Irvin_Spatiotemporal_Pyramid_Flow_Matching_for_Climate_Emulation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Irvin_Spatiotemporal_Pyramid_Flow_Matching_for_Climate_Emulation_CVPR_2026_paper.pdf
3520,2026-06-07,Property-Informed Diffusion-Based Text-to-Microstructure Generation,"Bingxuan Dai, Hongsong Wang, Jie Gui",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Dai_Property-Informed_Diffusion-Based_Text-to-Microstructure_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Dai_Property-Informed_Diffusion-Based_Text-to-Microstructure_Generation_CVPR_2026_paper.pdf
3521,2026-06-07,Improving Diffusion Generalization with Weak-to-Strong Segmented Guidance,"Liangyu Yuan, Yufei Huang, Mingkun Lei et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Yuan_Improving_Diffusion_Generalization_with_Weak-to-Strong_Segmented_Guidance_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yuan_Improving_Diffusion_Generalization_with_Weak-to-Strong_Segmented_Guidance_CVPR_2026_paper.pdf
3527,2026-06-07,See and Fix the Flaws: Enabling VLMs and Diffusion Models to Comprehend Visual Artifacts via Agentic Data Synthesis,"Jaehyun Park, Minyoung Ahn, Minkyu Kim et al.",多模态、VLM 与语言桥接,多模态/VLM,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Park_See_and_Fix_the_Flaws_Enabling_VLMs_and_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Park_See_and_Fix_the_Flaws_Enabling_VLMs_and_Diffusion_Models_CVPR_2026_paper.pdf
3528,2026-06-07,DreamShot: Personalized Storyboard Synthesis with Video Diffusion Prior,"Junjia Huang, Binbin Yang, Pengxiang Yan et al.",对齐、安全与可控生成,视频,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Huang_DreamShot_Personalized_Storyboard_Synthesis_with_Video_Diffusion_Prior_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_DreamShot_Personalized_Storyboard_Synthesis_with_Video_Diffusion_Prior_CVPR_2026_paper.pdf
3542,2026-06-07,DiverseDiT: Towards Diverse Representation Learning in Diffusion Transformers,"Mengping Yang, Zhiyu Tan, Binglei Li et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Yang_DiverseDiT_Towards_Diverse_Representation_Learning_in_Diffusion_Transformers_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_DiverseDiT_Towards_Diverse_Representation_Learning_in_Diffusion_Transformers_CVPR_2026_paper.pdf
3547,2026-06-07,ActionMesh: Animated 3D Mesh Generation with Temporal 3D Diffusion,"Remy Sabathier, David Novotny, Niloy J. Mitra et al.",视频、音频与时序生成,3D/多视图,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Sabathier_ActionMesh_Animated_3D_Mesh_Generation_with_Temporal_3D_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Sabathier_ActionMesh_Animated_3D_Mesh_Generation_with_Temporal_3D_Diffusion_CVPR_2026_paper.pdf
3550,2026-06-07,Accelerating Diffusion-based Video Editing via Heterogeneous Caching: Beyond Full Computing at Sampled Denoising Timestep,"Tianyi Liu, Ye Lu, Linfeng Zhang et al.",效率、训练与压缩,视频,Diffusion Model,标题强相关: diffusion/denoising,diffusion; denoise,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_Accelerating_Diffusion-based_Video_Editing_via_Heterogeneous_Caching_Beyond_Full_Computing_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Accelerating_Diffusion-based_Video_Editing_via_Heterogeneous_Caching_Beyond_Full_Computing_CVPR_2026_paper.pdf
3558,2026-06-07,DuoMo: Dual Motion Diffusion for World-Space Human Reconstruction,"Yufu Wang, Evonne Ng, Soyong Shin et al.",人体、运动与虚拟人,人体/运动,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_DuoMo_Dual_Motion_Diffusion_for_World-Space_Human_Reconstruction_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_DuoMo_Dual_Motion_Diffusion_for_World-Space_Human_Reconstruction_CVPR_2026_paper.pdf
3559,2026-06-07,Towards Decompositional Human Motion Generation with Energy-Based Diffusion Models,"Jianrong Zhang, Hehe Fan, Yi Yang",人体、运动与虚拟人,人体/运动,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Towards_Decompositional_Human_Motion_Generation_with_Energy-Based_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Towards_Decompositional_Human_Motion_Generation_with_Energy-Based_Diffusion_Models_CVPR_2026_paper.pdf
3560,2026-06-07,TAP: A Token-Adaptive Predictor Framework for Training-Free Diffusion Acceleration,"Haowei Zhu, Tingxuan Huang, Xing Wang et al.",效率、训练与压缩,视频,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zhu_TAP_A_Token-Adaptive_Predictor_Framework_for_Training-Free_Diffusion_Acceleration_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhu_TAP_A_Token-Adaptive_Predictor_Framework_for_Training-Free_Diffusion_Acceleration_CVPR_2026_paper.pdf
3562,2026-06-07,SpiralDiff: Spiral Diffusion with LoRA for RGB-to-RAW Conversion Across Cameras,"Huanjing Yue, Shangbin Xie, Cong Cao et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Yue_SpiralDiff_Spiral_Diffusion_with_LoRA_for_RGB-to-RAW_Conversion_Across_Cameras_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yue_SpiralDiff_Spiral_Diffusion_with_LoRA_for_RGB-to-RAW_Conversion_Across_Cameras_CVPR_2026_paper.pdf
3564,2026-06-07,GeodesicNVS: Probability Density Geodesic Flow Matching for Novel View Synthesis,"Xuqin Wang, Tao Wu, Yanfeng Zhang et al.",3D、多视图与场景生成,3D/多视图,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_GeodesicNVS_Probability_Density_Geodesic_Flow_Matching_for_Novel_View_Synthesis_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_GeodesicNVS_Probability_Density_Geodesic_Flow_Matching_for_Novel_View_Synthesis_CVPR_2026_paper.pdf
3572,2026-06-07,TINA: Text-Free Inversion Attack for Unlearned Text-to-Image Diffusion Models,"Qianlong Xiang, Miao Zhang, Haoyu Zhang et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Xiang_TINA_Text-Free_Inversion_Attack_for_Unlearned_Text-to-Image_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Xiang_TINA_Text-Free_Inversion_Attack_for_Unlearned_Text-to-Image_Diffusion_Models_CVPR_2026_paper.pdf
3578,2026-06-07,SODA: Sensitivity-Oriented Dynamic Acceleration for Diffusion Transformer,"Tong Shao, Yusen Fu, Guoying Sun et al.",效率、训练与压缩,图像,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Shao_SODA_Sensitivity-Oriented_Dynamic_Acceleration_for_Diffusion_Transformer_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Shao_SODA_Sensitivity-Oriented_Dynamic_Acceleration_for_Diffusion_Transformer_CVPR_2026_paper.pdf
3590,2026-06-07,Mind the Generative Details: Direct Localized Detail Preference Optimization for Video Diffusion Models,"Zitong Huang, Kaidong Zhang, Yukang Ding et al.",对齐、安全与可控生成,科学/医学/特殊传感,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Huang_Mind_the_Generative_Details_Direct_Localized_Detail_Preference_Optimization_for_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_Mind_the_Generative_Details_Direct_Localized_Detail_Preference_Optimization_for_CVPR_2026_paper.pdf
3600,2026-06-07,Coupled Diffusion Sampling for Training-Free Multi-View Image Editing,"Hadi Alzayer, Yunzhi Zhang, Chen Geng et al.",效率、训练与压缩,3D/多视图,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Alzayer_Coupled_Diffusion_Sampling_for_Training-Free_Multi-View_Image_Editing_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Alzayer_Coupled_Diffusion_Sampling_for_Training-Free_Multi-View_Image_Editing_CVPR_2026_paper.pdf
3603,2026-06-07,"Understanding, Accelerating, and Improving MeanFlow Training","Jin-Young Kim, Hyojun Go, Lea Bogensperger et al.",效率、训练与压缩,图像,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Kim_Understanding_Accelerating_and_Improving_MeanFlow_Training_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_Understanding_Accelerating_and_Improving_MeanFlow_Training_CVPR_2026_paper.pdf
3606,2026-06-07,From 2D Alignment to 3D Plausibility: Unifying Heterogeneous 2D Priors and Penetration-Free Diffusion for Occlusion-Robust Two-Hand Reconstruction,"Gaoge Han, Yongkang Cheng, Zhe Chen et al.",对齐、安全与可控生成,3D/多视图,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Han_From_2D_Alignment_to_3D_Plausibility_Unifying_Heterogeneous_2D_Priors_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_From_2D_Alignment_to_3D_Plausibility_Unifying_Heterogeneous_2D_Priors_CVPR_2026_paper.pdf
3608,2026-06-07,FiDeSR: High-Fidelity and Detail-Preserving One-Step Diffusion Super-Resolution,"Aro Kim, Myeongjin Jang, Chaewon Moon et al.",效率、训练与压缩,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Kim_FiDeSR_High-Fidelity_and_Detail-Preserving_One-Step_Diffusion_Super-Resolution_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_FiDeSR_High-Fidelity_and_Detail-Preserving_One-Step_Diffusion_Super-Resolution_CVPR_2026_paper.pdf
3615,2026-06-07,Learning Straight Flows: Variational Flow Matching for Efficient Generation,"Chenrui Ma, Xi Xiao, Tianyang Wang et al.",效率、训练与压缩,图像,Flow / MeanFlow,标题强相关: flow family,flow; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Ma_Learning_Straight_Flows_Variational_Flow_Matching_for_Efficient_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_Learning_Straight_Flows_Variational_Flow_Matching_for_Efficient_Generation_CVPR_2026_paper.pdf
3628,2026-06-07,Edit2Perceive: Image Editing Diffusion Models Are Strong Dense Perceivers,"Yiqing Shi, Yiren Song, Mike Zheng Shou",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Shi_Edit2Perceive_Image_Editing_Diffusion_Models_Are_Strong_Dense_Perceivers_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Shi_Edit2Perceive_Image_Editing_Diffusion_Models_Are_Strong_Dense_Perceivers_CVPR_2026_paper.pdf
3638,2026-06-07,Multi-Patch Global-to-Local Transformer Architecture For Efficient Flow Matching and Diffusion Model,"Quan Dao, Dimitris Metaxas",效率、训练与压缩,图像,Flow / MeanFlow,标题强相关: diffusion/denoising,diffusion; flow,https://openaccess.thecvf.com/content/CVPR2026/html/Dao_Multi-Patch_Global-to-Local_Transformer_Architecture_For_Efficient_Flow_Matching_and_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Dao_Multi-Patch_Global-to-Local_Transformer_Architecture_For_Efficient_Flow_Matching_and_Diffusion_CVPR_2026_paper.pdf
3643,2026-06-07,Toward Early Quality Assessment of Text-to-Image Diffusion Models,"Huanlei Guo, Hongxin Wei, Bingyi Jing",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Guo_Toward_Early_Quality_Assessment_of_Text-to-Image_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_Toward_Early_Quality_Assessment_of_Text-to-Image_Diffusion_Models_CVPR_2026_paper.pdf
3675,2026-06-07,Sampling-Aware Quantization for Diffusion Models,"Qian Zeng, Jie Song, Yuanyu Wan et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zeng_Sampling-Aware_Quantization_for_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zeng_Sampling-Aware_Quantization_for_Diffusion_Models_CVPR_2026_paper.pdf
3683,2026-06-07,Optical Flow Matching: Reframing Optical Flow as Continuous Transport Dynamics,"Ao Luo, Xin Li, Fan Yang et al.",基础模型与生成理论,图像,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Luo_Optical_Flow_Matching_Reframing_Optical_Flow_as_Continuous_Transport_Dynamics_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Luo_Optical_Flow_Matching_Reframing_Optical_Flow_as_Continuous_Transport_Dynamics_CVPR_2026_paper.pdf
3684,2026-06-07,Smoothing the Score Function to Enhance Generalization in Diffusion Models,"Xinyu Zhou, Jiawei Zhang, Stephen J. Wright",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zhou_Smoothing_the_Score_Function_to_Enhance_Generalization_in_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Smoothing_the_Score_Function_to_Enhance_Generalization_in_Diffusion_Models_CVPR_2026_paper.pdf
3694,2026-06-07,Bi-directional Autoregressive Diffusion for Large Complex Motion Interpolation,"Yongrui Ma, Shijie Zhao, Mingde Yao et al.",人体、运动与虚拟人,人体/运动,Autoregressive Diffusion,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Ma_Bi-directional_Autoregressive_Diffusion_for_Large_Complex_Motion_Interpolation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_Bi-directional_Autoregressive_Diffusion_for_Large_Complex_Motion_Interpolation_CVPR_2026_paper.pdf
3699,2026-06-07,SegQuant: A Semantics-Aware and Generalizable Quantization Framework for Diffusion Models,"Jiaji Zhang, Ruichao Sun, Hailiang Zhao et al.",视频、音频与时序生成,视频,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_SegQuant_A_Semantics-Aware_and_Generalizable_Quantization_Framework_for_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_SegQuant_A_Semantics-Aware_and_Generalizable_Quantization_Framework_for_Diffusion_Models_CVPR_2026_paper.pdf
3712,2026-06-07,Diffusion with a Linguistic Compass: Steering the Generation of Clinically Plausible Future sMRI Representations for Early MCI Conversion Prediction,"Zhihao Tang, Chaozhuo Li, Litian Zhang et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Tang_Diffusion_with_a_Linguistic_Compass_Steering_the_Generation_of_Clinically_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Tang_Diffusion_with_a_Linguistic_Compass_Steering_the_Generation_of_Clinically_CVPR_2026_paper.pdf
3719,2026-06-07,GDRO: Group-level Reward Post-training Suitable for Diffusion Models,"Yiyang Wang, Xi Chen, Xiaogang Xu et al.",效率、训练与压缩,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_GDRO_Group-level_Reward_Post-training_Suitable_for_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_GDRO_Group-level_Reward_Post-training_Suitable_for_Diffusion_Models_CVPR_2026_paper.pdf
3734,2026-06-07,Guiding Diffusion Models with Fine-Grained Conditions and Semantics-Preserving Sampling for One-Shot Federated Learning,"Xiaojun Deng, Tianchi Liao, Zhiyuan Liu et al.",对齐、安全与可控生成,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Deng_Guiding_Diffusion_Models_with_Fine-Grained_Conditions_and_Semantics-Preserving_Sampling_for_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Deng_Guiding_Diffusion_Models_with_Fine-Grained_Conditions_and_Semantics-Preserving_Sampling_for_CVPR_2026_paper.pdf
3738,2026-06-07,Decoupled Residual Denoising Diffusion Models for Unified and Data Efficient Image-to-Image Translation,"Ziyue Lin, Jiahe Hou, Hongyu Xia et al.",效率、训练与压缩,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion; denoise,https://openaccess.thecvf.com/content/CVPR2026/html/Lin_Decoupled_Residual_Denoising_Diffusion_Models_for_Unified_and_Data_Efficient_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Lin_Decoupled_Residual_Denoising_Diffusion_Models_for_Unified_and_Data_Efficient_CVPR_2026_paper.pdf
3739,2026-06-07,2ndMatch: Finetuning Pruned Diffusion Models via Second-Order Jacobian Matching,"Caleb Zheng, Eli Shlizerman",效率、训练与压缩,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zheng_2ndMatch_Finetuning_Pruned_Diffusion_Models_via_Second-Order_Jacobian_Matching_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zheng_2ndMatch_Finetuning_Pruned_Diffusion_Models_via_Second-Order_Jacobian_Matching_CVPR_2026_paper.pdf
